ticket_id,created_date,created_timestamp,ticket_type,ticket_subject,ticket_description,ticket_status,resolution,ticket_priority,ticket_channel,channel_raw,is_self_serve,product_area,customer_segment,resolution_outcome,resolved_by_automation,first_response_time_minutes,time_to_resolution_minutes,agent_id,cost_per_ticket_usd,csat_responded,customer_satisfaction_rating,reopened,country,device_type
TCK132755,2025-06-20,2025-06-20T21:22:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Closed,Reset password link was resent and login issue was resolved.,Low,Chatbot,self_serve_bot,True,account_access,paid_basic,resolved_bot,True,0.85,1.9,,0.25,False,,False,BR,Mobile
TCK125533,2025-06-20,2025-06-20T07:37:00,Shipping Issue,Order stuck in customs,Customer's international order appears stuck in customs clearance.,Closed,Customs documentation resent to expedite clearance.,Medium,Phone,phone,False,shipping,free,resolved_agent,False,15.72,31.57,AG1026,13.41,False,,False,US,Desktop
TCK141327,2025-06-21,2025-06-21T08:25:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Closed,Exchange processed and correct size shipped at no extra cost.,Medium,Community Forum,community_forum,True,returns_refunds,free,resolved_bot,True,98.48,98.66,,0.13,False,,False,DE,Mobile
TCK109613,2025-06-22,2025-06-22T16:12:00,General Inquiry,Question about account settings,Customer has a general question about managing their account settings.,Closed,Walked customer through account settings and confirmed resolution.,Medium,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,0.24,7.22,,0.18,False,,False,CA,Desktop
TCK145063,2025-06-22,2025-06-22T13:57:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Closed,Issue resolved by clearing cache and reinstalling the application.,Medium,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,0.13,2.05,,0.38,False,,False,DE,Desktop
TCK142905,2025-06-23,2025-06-23T19:36:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Low,Email,email,False,technical_issue,paid_basic,resolved_agent,False,208.33,258.4,AG1082,6.34,False,,False,AU,Desktop
TCK135508,2025-06-23,2025-06-23T08:44:00,General Inquiry,General feedback about service,Customer is providing general feedback about their experience.,Closed,Thanked customer for feedback and logged it for the product team.,Medium,Chat,live_chat_agent,False,general_inquiry,paid_premium,resolved_agent,False,1.0,118.23,AG1061,6.0,False,,False,BR,Desktop
TCK149545,2025-06-25,2025-06-25T05:04:00,Returns/Refunds,Item return rejected by warehouse,Customer's returned item was rejected by the warehouse for unclear reasons.,Closed,Item re-inspected and refund approved after warehouse review.,High,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,resolved_bot,True,0.16,4.87,,0.29,False,,False,IN,Tablet
TCK109935,2025-06-25,2025-06-25T05:54:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,High,Chatbot,self_serve_bot,True,billing,paid_basic,resolved_bot,True,0.83,3.79,,0.12,True,4.0,False,BR,Desktop
TCK137195,2025-06-25,2025-06-25T12:29:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,Low,Chat,live_chat_agent,False,billing,free,resolved_agent,False,1.55,74.58,AG1038,2.8,True,5.0,False,IN,Mobile
TCK104613,2025-06-26,2025-06-26T04:00:00,Returns/Refunds,Return window question,Customer is asking whether their item still qualifies for return.,Closed,Confirmed item is within return window and proceeded with return.,Medium,Community Forum,community_forum,True,returns_refunds,paid_premium,resolved_bot,True,575.14,575.61,,0.34,False,,False,UK,Desktop
TCK109413,2025-06-27,2025-06-27T02:47:00,Technical Issue,Error code 500 when saving changes,Customer receives a server error when attempting to save their work.,Closed,"Backend service was restarted, resolving the server error.",Medium,Community Forum,community_forum,True,account_access,paid_basic,resolved_bot,True,60.63,62.25,,0.33,True,3.0,False,AU,Mobile
TCK137891,2025-06-27,2025-06-27T08:12:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Low,Email,email,False,technical_issue,free,resolved_agent,False,304.24,360.3,AG1142,4.42,False,,False,IN,Desktop
TCK128086,2025-06-27,2025-06-27T10:21:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Low,Community Forum,community_forum,True,technical_issue,paid_basic,resolved_bot,True,22.96,23.54,,0.24,False,,False,CA,Desktop
TCK134726,2025-06-28,2025-06-28T03:03:00,Returns/Refunds,Refund not yet processed,Customer returned an item weeks ago but has not received their refund.,Closed,Refund was located and processing delay was resolved; refund issued.,High,Email,email,False,returns_refunds,paid_basic,resolved_agent,False,182.18,194.49,AG1016,5.85,False,,False,BR,Mobile
TCK111761,2025-06-28,2025-06-28T00:14:00,Shipping Issue,Wrong item delivered,Customer received an item different from what they ordered.,Closed,Correct item shipped and return label provided for the wrong item.,Medium,Email,email,False,shipping,paid_basic,resolved_agent,False,189.59,200.66,AG1009,5.94,False,,False,IN,Tablet
TCK129660,2025-06-28,2025-06-28T20:13:00,Shipping Issue,Shipping address needs correction,Customer needs to correct the shipping address before dispatch.,Closed,Shipping address updated successfully before order dispatch.,Low,Email,email,False,shipping,paid_basic,resolved_agent,False,12.39,28.35,AG1024,3.44,True,2.0,False,US,Mobile
TCK138863,2025-06-30,2025-06-30T00:28:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,High,Email,email,False,returns_refunds,paid_basic,resolved_agent,False,67.8,80.54,AG1047,5.55,False,,False,DE,Mobile
TCK115594,2025-06-30,2025-06-30T21:53:00,Returns/Refunds,Exchange request for wrong size,Customer wants to exchange an item for a different size.,Closed,Exchange processed and correct size shipped at no extra cost.,Low,Chat,live_chat_agent,False,returns_refunds,paid_basic,resolved_agent,False,1.89,35.77,AG1061,5.21,True,1.0,False,CA,Mobile
TCK148085,2025-06-30,2025-06-30T12:44:00,Technical Issue,Page stuck on loading screen,Customer's page remains on a loading spinner indefinitely without resolving.,Closed,Page load issue resolved after updating the app to the latest version.,Critical,Chatbot,self_serve_bot,True,technical_issue,paid_basic,resolved_bot,True,0.24,1.8,,0.35,False,,False,US,Mobile
TCK126273,2025-07-03,2025-07-03T21:09:00,General Inquiry,How to contact support faster,Customer is asking the best way to reach support for faster help.,Closed,Shared fastest support contact channels and expected response times.,Low,Email,email,False,general_inquiry,paid_basic,resolved_agent,False,104.12,125.81,AG1134,4.03,True,1.0,False,DE,Desktop
TCK111711,2025-07-03,2025-07-03T21:22:00,Shipping Issue,Missing item from order,Customer's order arrived with one or more items missing.,Closed,Missing item shipped separately at no additional cost.,High,Chatbot,self_serve_bot,True,shipping,paid_premium,resolved_bot,True,0.64,3.13,,0.48,False,,False,AU,Mobile
TCK138722,2025-07-04,2025-07-04T02:10:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Open,,Critical,Community Forum,community_forum,True,account_access,enterprise,escalated_to_agent,False,132.02,,AG1181,6.24,False,,False,CA,Mobile
TCK126089,2025-07-05,2025-07-05T08:38:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Closed,Explained loyalty program eligibility and enrollment steps.,High,Chatbot,self_serve_bot,True,general_inquiry,paid_basic,resolved_bot,True,0.47,2.94,,0.34,False,,False,IN,Mobile
TCK145926,2025-07-05,2025-07-05T04:19:00,Returns/Refunds,Requesting return for unwanted item,Customer wants to return an item they no longer want.,Closed,Return approved and shipping label sent to customer's email.,Medium,Chat,live_chat_agent,False,returns_refunds,paid_premium,resolved_agent,False,4.41,36.79,AG1191,6.18,False,,False,IN,Mobile
TCK116823,2025-07-05,2025-07-05T17:14:00,Technical Issue,App crashes on launch,Customer reports the application crashes immediately after opening it on their device.,Pending Customer Response,,Low,Community Forum,community_forum,True,account_access,paid_basic,unresolved,False,455.29,,AG1138,0.12,False,,False,AU,Desktop
TCK135779,2025-07-10,2025-07-10T07:50:00,Technical Issue,Sync error between devices,Customer's data is not syncing properly between the desktop and mobile app.,Closed,Sync issue fixed after forcing a manual refresh on both devices.,Medium,Community Forum,community_forum,True,account_access,paid_premium,resolved_bot,True,203.13,203.62,,0.13,False,,False,FR,Mobile
TCK126497,2025-07-10,2025-07-10T15:43:00,Technical Issue,Feature not loading correctly,Customer states a specific feature fails to load and shows a blank screen.,Closed,Cleared browser cache and the feature loaded successfully afterward.,Medium,Chat,live_chat_agent,False,technical_issue,enterprise,resolved_agent,False,1.82,68.76,AG1057,7.5,False,,False,AU,Mobile
TCK145577,2025-07-10,2025-07-10T22:04:00,General Inquiry,Asking about loyalty program,Customer is asking about eligibility for the loyalty/rewards program.,Closed,Explained loyalty program eligibility and enrollment steps.,Medium,Community Forum,community_forum,True,general_inquiry,paid_premium,resolved_bot,True,42.55,43.39,,0.37,False,,False,AU,Mobile
TCK110823,2025-07-11,2025-07-11T11:48:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Low,Chatbot,self_serve_bot,True,account_access,paid_premium,resolved_bot,True,0.43,1.32,,0.5,False,,False,DE,Mobile
TCK148492,2025-07-11,2025-07-11T13:53:00,Billing Inquiry,Refund request for duplicate charge,Customer was charged twice for the same billing cycle and is requesting a refund.,Closed,Duplicate charge identified and refund was processed within 5-7 business days.,Low,Phone,phone,False,billing,paid_premium,resolved_agent,False,3.65,15.76,AG1009,17.03,True,5.0,False,DE,Tablet
TCK124148,2025-07-11,2025-07-11T16:33:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,Medium,Chat,live_chat_agent,False,returns_refunds,paid_premium,resolved_agent,False,4.21,34.79,AG1033,6.68,False,,False,CA,Mobile
TCK129917,2025-07-12,2025-07-12T16:26:00,Shipping Issue,Tracking number not updating,Customer's tracking number has not updated in several days.,Closed,Carrier contacted; tracking updated and delivery confirmed shortly after.,Medium,Chatbot,self_serve_bot,True,shipping,free,abandoned,False,0.86,78.57,,0.26,False,,False,US,Tablet
TCK104086,2025-07-13,2025-07-13T03:59:00,Technical Issue,Integration with third-party tool failing,Customer cannot connect their account to a third-party integration tool.,Open,,Low,Chatbot,self_serve_bot,True,account_access,paid_premium,escalated_to_agent,False,1.24,,AG1031,6.24,False,,False,CA,Mobile
TCK106016,2025-07-14,2025-07-14T14:43:00,Technical Issue,Unable to log in to account,Customer is unable to log in despite entering correct credentials and resetting password.,Pending Customer Response,,High,Community Forum,community_forum,True,technical_issue,paid_premium,unresolved,False,316.83,,AG1040,0.34,False,,False,AU,Mobile
TCK107201,2025-07-16,2025-07-16T02:21:00,General Inquiry,How to contact support faster,Customer is asking the best way to reach support for faster help.,Closed,Shared fastest support contact channels and expected response times.,Critical,Email,email,False,general_inquiry,paid_basic,resolved_agent,False,42.76,177.52,AG1108,5.85,True,5.0,False,IN,Desktop
TCK106188,2025-07-16,2025-07-16T14:46:00,Technical Issue,Mobile app freezes randomly,Customer's mobile app freezes intermittently during normal use.,Closed,Freezing issue resolved with the latest mobile app patch update.,Low,Chat,live_chat_agent,False,technical_issue,free,resolved_agent,False,2.82,13.58,AG1049,3.15,False,,False,FR,Desktop
TCK131260,2025-07-17,2025-07-17T05:46:00,Returns/Refunds,Refund amount lower than expected,Customer noticed their refund amount was lower than the original purchase price.,Closed,Refund discrepancy traced to a partial restocking fee; explained to customer.,Low,Chatbot,self_serve_bot,True,returns_refunds,paid_basic,resolved_bot,True,0.53,4.69,,0.31,False,,False,FR,Mobile
TCK144223,2025-07-18,2025-07-18T22:54:00,General Inquiry,General navigation help,Customer needs general help navigating the website or app.,Closed,Provided navigation guidance and confirmed issue was resolved.,Medium,Email,email,False,general_inquiry,paid_basic,resolved_agent,False,177.91,214.23,AG1150,7.91,False,,False,US,Desktop
